date,open,high,low,close,adjclose,volume
2001-08-01,42.91666793823242,42.91666793823242,41.43333435058594,41.650001525878906,25.462312698364258,2186700
2001-09-01,40.766666412353516,41.16666793823242,32.66666793823242,37.643333435058594,23.012868881225586,6010800
2001-10-01,37.06666564941406,39.66666793823242,36.83333206176758,38.27333450317383,23.398019790649414,8813100
2001-11-01,38.79999923706055,40.47666549682617,38.56666564941406,39.5533332824707,24.216320037841797,15933900
2001-12-01,39.099998474121094,40.926666259765625,38.66666793823242,39.766666412353516,24.3469295501709,20011200
2002-01-01,39.95000076293945,40.689998626708984,36.81999969482422,37.46666717529297,22.954795837402344,14426700
2002-02-01,37.65666580200195,38.19333267211914,36.233333587646484,37.91666793823242,23.230497360229492,5536200
2002-03-01,38.246665954589844,40.96333312988281,38.12333297729492,40.03333282470703,24.527320861816406,8095500
2002-04-01,40.03333282470703,40.926666259765625,39.13999938964844,40.643333435058594,24.901058197021484,5579100
2002-05-01,40.65999984741211,41.900001525878906,40.06666564941406,40.86000061035156,25.033796310424805,79305900
2002-06-01,41.03333282470703,41.18333435058594,37.233333587646484,39.516666412353516,24.210769653320312,19062900
2002-07-01,39.599998474121094,39.70333480834961,32.5,35.75,21.903039932250977,20630400
2002-08-01,35.04999923706055,37.08333206176758,33.099998474121094,35.400001525878906,21.68860626220703,15697800
2002-09-01,34.599998474121094,35.163333892822266,30.25666618347168,31.733333587646484,19.442136764526367,19851600
2002-10-01,31.78333282470703,33.47999954223633,29.85333251953125,32.95000076293945,20.18755340576172,25917300
2002-11-01,32.96666717529297,35.063331604003906,32.766666412353516,34.79999923706055,21.32099151611328,23105400
2002-12-01,35.16666793823242,35.23666763305664,32.30666732788086,33.003334045410156,20.220230102539062,29889300
2003-01-01,33.279998779296875,34.323333740234375,31.08333396911621,31.58333396911621,19.720449447631836,28667100
2003-02-01,31.863332748413086,32.143333435058594,30.233333587646484,30.91666603088379,19.304183959960938,15883200
2003-03-01,31.293333053588867,32.063331604003906,28.543333053588867,30.200000762939453,18.856704711914062,31858500
2003-04-01,30.56333351135254,33.43000030517578,30.33333396911621,33.27000045776367,20.773590087890625,31285500
2003-05-01,33.35333251953125,35.63333511352539,33.04999923706055,35.41666793823242,22.11396026611328,18172800
2003-06-01,35.779998779296875,37.93000030517578,35.52000045776367,36.10333251953125,22.542709350585938,24258900
2003-07-01,36.0,37.650001525878906,35.893333435058594,36.650001525878906,22.884048461914062,36660900
2003-08-01,36.66666793823242,38.22999954223633,36.276668548583984,37.856666564941406,23.637481689453125,19494300
2003-09-01,38.016666412353516,40.426666259765625,38.016666412353516,39.0,24.351367950439453,34584000
2003-10-01,39.37333297729492,42.29999923706055,39.37333297729492,41.53333282470703,25.933162689208984,20489700
2003-11-01,42.08333206176758,42.68333435058594,41.099998474121094,42.58333206176758,26.58878517150879,34153800
2003-12-01,43.266666412353516,45.63333511352539,43.04999923706055,45.59333419799805,28.468212127685547,38743500
2004-01-01,45.60333251953125,47.46333312988281,45.5966682434082,46.106666564941406,29.23750877380371,37334700
2004-02-01,46.04666519165039,48.2400016784668,45.563331604003906,47.16666793823242,29.909683227539062,26328300
2004-03-01,47.663333892822266,47.8466682434082,45.0,47.20000076293945,29.930818557739258,39304200
2004-04-01,47.470001220703125,48.413333892822266,45.5,45.599998474121094,28.916213989257812,35861100
2004-05-01,45.96333312988281,47.266666412353516,43.27000045776367,46.119998931884766,29.245960235595703,35967000
2004-06-01,46.220001220703125,47.75,45.7400016784668,47.66666793823242,30.226749420166016,34802700
