date,open,high,low,close,adjclose,volume
2000-05-22,45.53125,45.71875,45.3125,45.71875,35.042510986328125,74800
2000-05-29,46.375,51.1875,46.375,51.1875,39.23421096801758,130000
2000-06-05,51.0625,52.40625,50.71875,52.34375,40.12046813964844,464200
2000-06-12,52.5,52.5,50.1875,50.96875,39.06655502319336,353600
2000-06-19,51.25,53.0,50.5,50.90625,39.01863479614258,548400
2000-06-26,51.109375,52.1875,50.71875,51.6796875,39.63405227661133,1761000
2000-07-03,51.5625,52.953125,51.34375,52.75,40.45491027832031,381000
2000-07-10,52.71875,54.546875,52.71875,54.3125,41.653228759765625,500600
2000-07-17,54.359375,54.59375,52.03125,52.03125,39.90367889404297,618400
2000-07-24,52.3125,52.3125,48.875,49.0,37.57898712158203,536200
2000-07-31,49.25,50.578125,48.6875,50.21875,38.51365280151367,2473000
2000-08-07,50.40625,51.28125,49.75,51.125,39.20868682861328,379800
2000-08-14,50.96875,51.9375,50.90625,51.546875,39.5322265625,876400
2000-08-21,51.875,52.6875,51.375,52.5625,40.31111526489258,962600
2000-08-28,52.8125,54.28125,52.5625,54.1875,41.557369232177734,1253200
2000-09-04,54.1171875,54.40625,53.4375,53.4375,40.98217010498047,670600
2000-09-11,53.7109375,54.109375,52.8125,52.90625,40.57474899291992,669800
2000-09-18,53.140625,53.140625,50.0,51.59375,39.56816482543945,631600
2000-09-25,52.1796875,52.1953125,50.5,51.8125,39.87110900878906,474000
2000-10-02,52.203125,52.203125,48.78125,48.84375,37.58658218383789,1014800
2000-10-09,48.875,49.0546875,45.96875,47.75,36.74492645263672,1490600
2000-10-16,48.0,49.03125,45.625,48.578125,37.38218688964844,2122800
2000-10-23,48.84375,49.53125,46.84375,48.03125,36.961341857910156,494600
2000-10-30,47.9375,50.8125,47.53125,50.65625,38.981353759765625,1322800
2000-11-06,51.09375,51.09375,48.0,48.0,36.93729782104492,778200
2000-11-13,47.5,49.4375,46.3125,48.15625,37.057533264160156,1213400
2000-11-20,47.6875,47.84375,45.46875,46.9375,36.119667053222656,369800
2000-11-27,47.90625,48.0546875,43.96875,45.5625,35.06156539916992,1457200
2000-12-04,45.734375,47.875,45.0,46.65625,35.90324020385742,1827200
2000-12-11,47.96875,48.78125,45.0,45.625,35.10966491699219,2082200
2000-12-18,45.84375,46.75,43.75,46.25,35.753196716308594,2245000
2000-12-25,46.25,49.609375,46.015625,47.875,37.0093994140625,4260000
2001-01-01,47.875,48.75,45.71875,46.03125,35.5840950012207,3005600
2001-01-08,45.875,48.7265625,45.34375,48.375,37.395931243896484,3218200
2001-01-15,48.25,50.1875,48.03125,48.625,37.58918762207031,3041800
2001-01-22,48.5,50.40625,48.265625,49.8125,38.50717544555664,5581000
2001-01-29,49.69499969482422,51.525001525878906,49.685001373291016,49.685001373291016,38.408599853515625,4459400
2001-02-05,49.5,50.900001525878906,49.125,49.29999923706055,38.11098861694336,4751800
2001-02-12,49.32500076293945,51.25,49.255001068115234,49.60499954223633,38.34674835205078,3629600
2001-02-19,49.849998474121094,50.0,46.224998474121094,47.599998474121094,36.79680633544922,1938000
2001-02-26,48.07500076293945,48.744998931884766,46.349998474121094,47.525001525878906,36.738834381103516,3240200
2001-03-05,48.0,48.599998474121094,46.95500183105469,46.95500183105469,36.29819869995117,2515800
2001-03-12,46.625,46.625,43.82500076293945,44.0,34.0828742980957,3197400
2001-03-19,44.5,45.58000183105469,41.57500076293945,44.125,34.1796989440918,3394800
2001-03-26,44.5,45.29999923706055,43.75,44.79999923706055,34.70256042480469,3701200
2001-04-02,44.775001525878906,45.0,42.125,43.20000076293945,33.46316909790039,2559000
2001-04-09,43.79999923706055,45.900001525878906,43.54999923706055,45.45000076293945,35.20606994628906,2357600
2001-04-16,45.25,48.0,44.375,46.64500045776367,36.131717681884766,2001600
2001-04-23,46.0,48.45000076293945,45.75,48.45000076293945,37.52989959716797,2996600
2001-04-30,48.82500076293945,49.29999923706055,47.73500061035156,49.04999923706055,37.99467086791992,3406000
2001-05-07,49.29999923706055,49.5,48.32500076293945,48.459999084472656,37.537635803222656,2516000
2001-05-14,48.459999084472656,50.67499923706055,48.150001525878906,50.57500076293945,39.17595291137695,1800200
2001-05-21,50.42499923706055,51.900001525878906,50.15999984741211,50.650001525878906,39.23403549194336,2811000
2001-05-28,50.75,50.75,49.150001525878906,50.1349983215332,38.83509826660156,3113200
2001-06-04,50.375,51.724998474121094,50.150001525878906,50.95000076293945,39.4664306640625,3498800
2001-06-11,50.95000076293945,51.0,48.92499923706055,49.375,38.35238265991211,3646000
2001-06-18,49.25,49.79999923706055,48.5,48.599998474121094,37.750396728515625,3760800
2001-06-25,48.849998474121094,51.20000076293945,47.92499923706055,50.95000076293945,39.57578659057617,7060000
2001-07-02,50.79999923706055,50.79999923706055,47.775001525878906,47.95000076293945,37.24551010131836,4665000
2001-07-09,48.125,49.07500076293945,46.744998931884766,48.900001525878906,37.983436584472656,4269800
2001-07-16,48.849998474121094,49.084999084472656,47.95000076293945,48.5,37.6727294921875,3044000
2001-07-23,48.82500076293945,48.82500076293945,46.900001525878906,48.25,37.47853469848633,3858800
2001-07-30,48.45000076293945,49.25,47.849998474121094,48.57500076293945,37.7309684753418,2325200
2001-08-06,48.5,48.5,46.724998474121094,47.29999923706055,36.74061584472656,2751200
2001-08-13,47.57500076293945,48.25,47.25,47.349998474121094,36.779457092285156,11205600
2001-08-20,47.29999923706055,48.04999923706055,46.88999938964844,48.04999923706055,37.323184967041016,7901000
2001-08-27,48.04999923706055,48.224998474121094,46.30500030517578,46.94499969482422,36.46486282348633,3842400
2001-09-03,46.849998474121094,47.244998931884766,44.084999084472656,44.26499938964844,34.38315963745117,6522200
2001-09-10,43.92499923706055,44.29999923706055,43.54999923706055,43.92499923706055,34.119041442871094,4777800
2001-09-17,41.0,42.494998931884766,36.75,37.83000183105469,29.384740829467773,9021400
