date,ama,pn_er,tr,target
2005-10-24,46.16794505509352,0.23012489525557503,1.1099967956542898,45.28962203590943
2005-10-31,46.06947678768291,0.17857167185509262,1.9000015258789134,45.25989449506452
2005-11-07,45.962581811627466,-0.5655173048818838,1.3600006103515625,45.64492068056353
2005-11-14,46.05355612227324,-0.1871646845229573,2.1000022888183594,46.34869028154081
2005-11-21,46.67424961015843,0.4599994964603443,1.75,46.73276758813145
2005-11-28,47.29069021542342,0.45783077156413204,1.279998779296868,47.228069793182065
2005-12-05,48.546414251324364,1.0,2.690002441406243,47.35605181082893
2005-12-12,49.16384861182978,1.0,3.829998016357422,47.08203939217931
2005-12-19,49.334612939295084,0.2735171123127507,1.9500007629394531,47.70818963268397
2005-12-26,49.544847140948804,0.2119313210652161,1.6000022888183594,48.358869956288544
2006-01-02,50.03246930484443,0.2703490338499071,2.2899971008300852,49.18687807016612
2006-01-09,50.43060646162068,0.06864549826427593,2.25,50.21654523096909
2006-01-16,52.33836418214819,1.0,2.5900001525878906,50.81490907581471
2006-01-23,53.63901857032407,1.0,1.329998016357429,51.67618234091865
2006-01-30,54.571411630475694,1.0,1.6699981689453196,52.33213751862844
2006-02-06,54.65884734449635,1.0,2.8199996948242116,52.24160344414712
2006-02-13,54.656087031007935,-0.1680443724240265,1.8699989318847656,52.9212023542285
2006-02-20,54.71968455205738,-0.1187338013638308,1.1599998474121094,53.60090161308348
2006-02-27,54.80426319105093,-0.20113425268029034,1.8100013732910156,54.27067590463683
2006-03-06,54.684761542681414,-0.08997391491948928,3.299999237060554,54.23473584888871
2006-03-13,54.603742736279266,-0.13447413607369735,1.6099967956542898,54.456051619637726
2006-03-20,54.64600261304892,-0.028825081263231973,1.5900001525878906,54.60599626601332
2006-03-27,54.86945456569853,0.1654679417998094,2.990001678466797,54.875809919875465
2006-04-03,55.589613489879646,0.32262767543991616,1.3400001525878906,55.696277194473936
2006-04-10,57.14576791082232,1.0,1.2599983215332031,56.32720820103123
2006-04-17,58.43946117373948,1.0,4.450000762939453,56.22790622706737
2006-04-24,60.003676093892125,1.0,3.6699981689452983,56.84092974659448
2006-05-01,62.27420577840559,1.0,3.029998779296861,58.293197691415585
2006-05-08,64.24452224634022,1.0,5.510002136230469,59.14239697156462
2006-05-15,64.77871408022601,1.0,6.420005798339844,59.14679673685218
2006-05-22,64.72318159714388,0.19546732005190004,3.940002441406257,60.27256166532055
2006-05-29,64.58443248674408,-0.05970190326801851,4.439998626708984,61.1456903411209
2006-06-05,63.65158162275725,-0.42784767095876364,4.480003356933594,61.95802460470809
2006-06-12,61.56306074547169,-0.8350953795382199,5.790000915527344,62.02615837426121
2006-06-19,59.92325989279746,-0.8291349367044181,2.6199989318847727,61.01711920031261
2006-06-26,59.40040208932823,-0.7128201998197116,4.0,61.07033928579354
2006-07-03,59.7642830078588,-0.1539735371206619,1.970001220703125,61.460254731373965
2006-07-10,60.09527085197472,0.14658000693355025,4.429996490478516,61.4653540864868
2006-07-17,60.74116214497389,1.0,4.639999389648452,60.36651548857115
2006-07-24,60.723039967819254,0.22242999050603834,3.779998779296875,60.222190610309205
2006-07-31,61.04070806017609,0.12236285901111661,2.7800025939941335,60.861600424338235
2006-08-07,61.31136199123066,0.21951221257812265,2.889995574951172,61.16510275862221
2006-08-14,61.265827470719294,-0.2380953462215585,2.6000022888183523,61.51775554976375
2006-08-21,61.34991031003244,0.23472649484586858,1.6399993896484375,61.48457894969334
2006-08-28,61.437816745813315,-0.3283577840617989,1.9799995422363281,61.64843405968212
2006-09-04,61.28596358685942,-0.31203915544362215,3.350002288818345,62.11472562686673
2006-09-11,60.25461070219316,-0.5583594164599872,3.979999542236328,61.465214105323874
2006-09-18,59.46100977286894,-0.6226411990279205,1.9099998474121094,60.72391057899291
2006-09-25,59.149424644654786,-0.467349176616547,2.4900016784667898,60.41043323942046
2006-10-02,58.66615052625412,-0.42183654537882015,4.33000183105468,60.39481621487269
2006-10-09,58.46682459883387,-0.22975213906946593,2.1199989318847656,59.93861208486057
2006-10-16,58.519345747695496,0.23778489081515156,1.5300025939941264,59.5580058835297
2006-10-23,58.450374513020805,-0.04147473538826998,2.700000762939446,59.16650013397385
2006-10-30,58.62005630955865,0.035561883842176706,3.099998474121101,59.35981446333362
2006-11-06,59.70641162105424,0.691630069460003,2.2600021362304545,59.671589031121336
2006-11-13,60.24365472990388,0.5376349672742373,1.2700004577636719,60.02799230452821
2006-11-20,60.91317548440682,0.896996537299749,2.1199989318847585,60.06058664647397
2006-11-27,61.83613088404149,0.8766076417593129,1.7300033569335938,60.53130621523433
2006-12-04,61.90830828709857,0.7948732996856958,2.5499992370605398,60.404247893751304
2006-12-11,61.80428261078456,0.06329118813908255,1.6699981689453125,60.52676187823782
2006-12-18,61.64506741011196,-0.23495212367624432,1.1800003051757884,60.80757179014809
2006-12-25,61.74476315101674,-0.23735343296564193,1.5999984741211009,61.408178613729234
2007-01-01,61.558243034434305,-0.07614156842697954,4.359996795654283,61.18162775112268
2007-01-08,61.35700071563638,-0.24793357598150945,2.4300003051757884,61.42872035557834
2007-01-15,61.482039301844914,0.17419375797701994,1.4199981689453125,61.559701753076354
2007-01-22,61.677567517870926,0.10739146997295107,2.2299957275390696,61.86240526538711
2007-01-29,61.91126598296684,0.040479267943951874,1.9699974060058594,62.33936755435896
2007-02-05,63.018759711850414,1.0,2.1399993896484375,62.38952589465106
2007-02-12,64.21125582711025,1.0,1.25,62.97964442098829
2007-02-19,64.96675288591459,1.0,3.2900009155273438,62.93723270538966
2007-02-26,64.46405136533781,1.0,4.990001678466797,61.882923880543714
2007-03-05,64.25754499092156,-0.1916462849127845,2.600002288818338,62.47469291040778
2007-03-12,64.29969789419565,-0.17718423679254633,1.8999977111816406,63.016268635014924
2007-03-19,64.38040800913922,-0.1438680115268616,1.5099945068359375,63.54970185773092
2007-03-26,64.58360320402284,-0.3681239985752727,1.5500030517578267,64.09727585924057
2007-04-02,65.04616106792152,1.0,1.9500045776367188,64.02045521596364
2007-04-09,65.7796955421201,1.0,1.5100021362304545,64.3578401912696
2007-04-16,66.72381708113143,1.0,1.480003356933608,64.93337915163092
2007-04-23,67.05828927211635,1.0,2.1999969482421875,65.04003451631108
2007-04-30,67.08803599514223,0.3762872103838057,2.3199996948242188,65.36177857097968
2007-05-07,66.95165115797225,0.38888771151745133,2.6599960327148438,65.37522322284332
2007-05-14,66.66856975046936,-0.33630238821440195,2.010002136230497,65.73961436939176
2007-05-21,66.2083290971419,-0.5611510495210376,1.3700027465820455,65.6848693918575
2007-05-28,65.95204758681272,-0.4601760500974774,1.9400024414062358,65.8736526542447
2007-06-04,65.58762736261838,-0.37787058362560805,3.020000457763672,66.14332734343577
2007-06-11,65.3035817291412,-0.4345355548831791,1.0400009155273509,65.8199951261071
2007-06-18,65.25037849616615,-0.020920154822233625,1.4300003051757812,65.56747499634957
2007-06-25,65.12106505516002,-0.12030047153034819,1.3899993896484517,65.3081484051457
2007-07-02,64.96155274494555,-0.5440398941374356,1.3500022888183807,65.22111107497744
2007-07-09,64.96893238195378,0.31730917360526156,1.3300018310546875,65.06032786075673
2007-07-16,65.23899994160021,0.4132234531548565,2.349998474121108,65.09997788482286
2007-07-23,65.30740142980389,1.0,3.269996643066392,64.3599851683779
2007-07-30,65.31623190668112,0.1503497249683887,1.8499984741210938,64.54295287248493
2007-08-06,65.53292181024062,0.254601621830353,2.3000030517578125,64.90331845127167
2007-08-13,65.47564083551468,0.04693034401079658,3.0999984741210866,64.89361837380551
2007-08-20,65.37081475649252,-0.5150379174649766,1.4799957275390483,65.19771393294202
2007-08-27,65.46415627658658,0.16666600439483464,1.289993286132784,65.34703647709016
2007-09-03,65.59514790089902,0.024388428464094447,3.480003356933608,65.67405887052865
2007-09-10,66.7531605459221,0.5580288752527464,2.239997863769517,66.43304805189268
2007-09-17,68.21189693790483,1.0,3.1100006103515625,66.64728626780135
2007-09-24,69.95513804067258,1.0,2.160003662109375,67.58796370902972
2007-10-01,71.33308343475511,1.0,2.7400054931640625,68.355971789951
2007-10-08,71.70988555029685,0.6192681019050769,2.4899978637695312,69.04648569527953
2007-10-15,72.75642377206668,0.7344012070341969,2.5100021362304688,70.07152658777551
2007-10-22,73.007479222722,0.3052209389080135,3.9000015258789062,70.77855349343642
2007-10-29,74.43904053626454,0.5800976267369856,3.0100021362304688,72.21489050691878
2007-11-05,76.2094555366409,0.7959180142813275,4.519996643066406,73.18178126830611
2007-11-12,76.70862358875196,0.7506924036895791,5.010002136230469,73.38359331469539
2007-11-19,76.96181716482997,0.42182157716231616,5.5,73.91768940189601
2007-11-26,77.0435677101199,0.4364030152779997,5.269996643066406,74.1933063687433
2007-12-03,77.09579558112152,-0.18217964926677174,2.3499984741210938,75.29497939508775
2007-12-10,77.27164654093566,-0.09264712234675451,3.0999984741210938,76.17303519155908
2007-12-17,77.35968983163102,0.024066444686305533,2.5100021362304688,76.64717400013028
2007-12-24,77.81346032104032,-0.20987644630661503,2.9199981689453125,78.2353805000977
2007-12-31,79.36960866833661,0.7239503914319606,3.9599990844726562,78.64482411919711
2008-01-07,81.2688445530308,0.7490765904415849,4.19000244140625,79.50895936965259
2008-01-14,83.7293059993966,1.0,4.029998779296875,80.47921937465155
2008-01-21,84.30604315637609,0.4725101568251494,5.310005187988281,81.26715653237109
2008-01-28,85.63789112221585,0.5539085747423793,3.3600006103515625,82.82258373050526
2008-02-04,86.10495280776846,0.22109572392618415,3.6999969482421875,84.03992495598749
2008-02-11,86.50750878848145,0.12128183207990442,2.8300018310546875,85.23163714674538
2008-02-18,87.69057555688487,0.5095100155871848,5.069999694824219,86.08542479340821
2008-02-25,88.92331205600036,0.3594774109903261,4.1299972534179545,87.62040818616036
2008-03-03,91.78998576875647,1.0,3.7600021362304688,88.7978046900353
2008-03-10,92.52614929783337,0.44000027126759106,4.6500015258789205,89.83685303433111
2008-03-17,91.78573807469627,0.6161464380054551,10.639999389648423,88.21619126019766
2008-03-24,91.6227509993557,-0.1583850318483914,4.30999755859375,89.13214275850274
2008-03-31,91.3728924127196,-0.28473029725310883,6.599998474121094,90.130047923081
2008-04-07,91.26165813551673,-0.25523010644221383,2.839996337890639,90.4225367052502
2008-04-14,91.08020819197525,-0.6153853376950033,4.75,90.86613347919754
2008-04-21,90.68388052972279,0.028806545600683027,4.25,89.93649231546404
2008-04-28,88.6169126763454,-0.7986358209615918,4.8300018310546875,89.7116744857718
