date,ama,pn_er,tr,target
2011-09-26,85.50910143491375,-0.2741119700091398,3.649993896484375,86.22600198903729
2011-10-03,84.54037494953224,-0.5731345289079839,5.900001525878906,85.51450080513246
2011-10-10,84.51988209552121,-0.10677386945237409,3.0800018310546875,85.74337568014329
2011-10-17,84.69965245908043,-0.08071764220869307,2.5100021362304688,85.8631812844679
2011-10-24,85.28886033058517,0.2732984058964416,3.5699996948242188,86.15346715693937
2011-10-31,86.68531571006984,1.0,3.3700027465820455,85.96759937588324
2011-11-07,87.10353239985272,0.7004833173210412,2.0199966430664062,86.13195627341614
2011-11-14,86.86103930781566,0.34317269415494106,2.5100021362304688,85.856126003618
2011-11-21,85.96881039848633,-0.3996377076524256,3.3899993896484375,85.94120260047201
2011-11-28,85.39328575081055,-1.0,4.25,86.18590149259033
2011-12-05,85.70138297636584,-0.18143451765864776,0.94000244140625,86.56442535650329
2011-12-12,85.90172387392032,-0.07911383236597873,1.2399978637695312,86.79284357651406
2011-12-19,86.25678097410515,0.39863192725857133,2.160003662109375,86.76437130558932
2011-12-26,87.34411375017454,0.9740237864831213,0.8899993896484375,87.11405803014796
2012-01-02,87.94370654644682,0.951995996105969,1.2399978637695312,87.26542565370856
2012-01-09,88.17023413670424,0.456718538981669,0.9300003051757812,87.57038306065067
2012-01-16,88.4708020948342,0.5027328327656434,0.9000015258789062,87.90967152969287
2012-01-23,88.70898788185514,0.28906280268102746,1.9000015258789062,88.23744786649405
2012-01-30,89.01458476679002,0.2601632572045305,0.959999084472642,88.73064654880626
2012-02-06,89.50875086007402,1.0,0.839996337890625,88.90048582713204
2012-02-13,89.84483185010596,0.8000010899123166,0.8700027465820312,89.12636358397594
2012-02-20,90.11901078570416,0.7647073908806483,1.279998779296875,89.27006663256427
2012-02-27,90.54369753533233,0.8014187467196217,0.920005798339858,89.61072318759862
2012-03-05,90.58674644021771,0.5912412011048904,1.8400039672851562,89.61107008884565
2012-03-12,90.57581465321829,0.05825404526550042,1.0599975585937642,89.81536474613671
2012-03-19,90.56516934794385,-0.09452883615356641,0.5999984741210938,89.99820231490806
2012-03-26,90.58357015016368,-0.7886105235734854,0.8099975585937642,90.20156036773474
2012-04-02,90.2820038106244,-0.8074010443745866,1.1300048828125,90.30959796257879
2012-04-09,90.025341856042,-0.8074021328178986,1.4899978637695312,90.20492522574094
2012-04-16,90.02790001411317,-0.26011219107761946,0.7799987792968608,90.23369384301176
2012-04-23,90.02625521748315,-0.3703717657696746,1.3000030517578125,90.43026954302542
2012-04-30,90.17930578942239,0.2826984116764636,0.6500015258789062,90.49426424417626
2012-05-07,90.38491740187025,0.7572192136040502,0.7999954223632812,90.42175459662845
2012-05-14,89.86756826904085,0.2948702273649822,3.439994812011733,89.46022701885593
2012-05-21,89.30471534179014,-0.5356310388432781,1.5200042724609375,89.13017011155407
2012-05-28,88.51804735976869,-0.5980871723735125,2.8899993896484375,89.10976264572346
2012-06-04,87.89618620344956,-0.7190642107962527,2.470001220703125,89.00482259464417
2012-06-11,88.05297259666709,-0.2,1.279998779296875,89.07611717486496
2012-06-18,88.23397884191729,0.2602224157148813,1.6999969482422017,88.9689926374765
2012-06-25,88.50095750746912,0.24334602966474142,1.6299972534179688,89.08008052775989
2012-07-02,89.42057572518459,1.0,1.0100021362304688,89.25756062470175
2012-07-09,90.04834458061856,1.0,0.8799972534179688,89.47067062111421
2012-07-16,90.25167586332846,0.7272765104488154,1.2299957275390625,89.55186682603933
2012-07-23,90.42100549834163,0.6319051140671953,1.5,89.63693478622696
2012-07-30,90.7950311235552,0.6470619914640032,0.8399963378906108,90.01681790092627
